Trains ship crews, adding 1 to their starting level. Ships stationed in the system gain 2 experience each turn.	訓練艦艇船員,使其起始等級 +1。駐留於該星系的艦艇每回合獲得 2 點經驗值。	百科
Site for commercial transactions, increasing the money generation of a colony by +50%.	商業交易場所,使殖民地的星幣產出增加 +50%。	百科
Creates an instantaneous subspace distortion in a 2-square radius about the equipped ship.  Everything in the area sustains 4-32 structural hits times its size class, ignoring shields.	在裝備艦艇周圍 2 格半徑範圍內,產生瞬間的次空間扭曲。範圍內所有目標無視護盾,依其體型等級承受 4-32 點結構傷害。	百科
Trains a number of spies that you can either use as defensive agents or active spies to steal technology or sabotage enemy installations.	訓練若干名間諜,可作為防禦性探員,或派往刺探科技、破壞敵方設施的主動間諜任務。	百科
Supplies sufficient energy to propel a ship 4 parsecs before refueling.	提供足夠能量,使艦艇在需要補給前可航行 4 秒差距。	百科
Armed orbital platforms used to service military ships.  They are equipped with extensive weaponry, the best available scanner with a +2 scanning range bonus and a star dock capable of building ships larger than destroyers.	武裝軌道平台,用於維護軍用艦艇。配備大量武裝、當前可用的最佳掃描器(掃描範圍 +2 加成),以及可建造大於驅逐艦體型艦艇的星際船塢。	百科
A large military orbital platform. Has a +6 parsec scan range bonus and adds +20% to both the offense and defense of all ships in combat around it. Replaces battlestations and star bases.	大型軍用軌道平台。掃描範圍 +6 秒差距加成,並使周圍交戰的所有艦艇攻防各提高 +20%。可取代戰鬥站與星際基地。	百科
Allows instantaneous movement between any of your colonies. All colonies are automatically equipped with one once the technology is researched.	使你的殖民地之間可瞬間移動。此科技研發完成後,所有殖民地將自動配備星際之門。	百科
Places target in suspended animation. It cannot fire, recharge weapons, cloak or be attacked. Field has a 3-square range and will hold the  target ship until the stasis field is turned off or destroyed.	使目標陷入假死狀態,無法開火、為武器充能、隱形或遭受攻擊。此力場射程為 3 格,會持續拘束目標艦艇,直到停滯場關閉或被摧毀為止。	百科
Reduces the gravitic emissions from FTL drives. Ships equipped with stealth fields can not be detected at any range on the main screen.	降低超光速引擎的重力輻射。裝備匿蹤場的艦艇在主畫面上,無論距離多遠皆無法被偵測到。	百科
Renders a person virtually invisible, blending the wearer into the background. Adds +10 all spy rolls.	使穿戴者幾近隱形,與背景融為一體。使所有間諜骰加成 +10。	百科
A plasma cannon that can be mounted on a ship or a planet. Automatically inflicts 400 hits to all shields of any ship, regardless of range and defense. Completely destroys a planet when used for orbital bombardment.	可安裝於艦艇或行星上的電漿砲。無論射程與防禦為何,皆自動對任何艦艇的所有護盾造成 400 點傷害。用於軌道轟炸時,可徹底摧毀一顆行星。	百科
Links to ship's weapons array to more accurately choose target's weak armor points. All damage that penetrates the target's shields is doubled.	連結艦艇武器陣列,更精確地鎖定目標裝甲的弱點。所有穿透目標護盾的傷害皆加倍。	百科
Allows you to issue orders to any ship within 6 squares of a star system with a starbase, battlestation, or star fortress. Increases the command points given by a base by +2 points.	使你能對星際基地、戰鬥站或星際要塞所在星系周圍 6 格內的任何艦艇下達指令。並使基地提供的指揮點數增加 +2 點。	百科
Allows a ship to execute a hyperspace jump of up to 20 squares. The jump does not change the ship's direction; it must rotate normally to change facing.	使艦艇能執行最遠 20 格的超空間躍遷。躍遷不會改變艦艇的朝向,須以正常方式轉向才能改變面向。	百科
An underground cavern system of automated farms. Increases the food output of a planet by +4.	地底洞穴系統中的自動化農場。使行星的食物產出增加 +4。	百科
Provide suspended animation facilities for legendary officers if their ship is destroyed. At least one friendly ship must survive the combat to rescue any  surviving officers.	艦艇被摧毀時,為傳奇軍官提供假死保存設施。須有至少一艘友軍艦艇在戰鬥中存活,才能救出倖存的軍官。	百科
Integrated into star bases, battlestations and star fortresses. Emits  signals which penetrate hyperspace. Ships within 3 parsecs can receive your orders.  Increases the command points of these bases by +1.	整合於星際基地、戰鬥站與星際要塞中,發射能穿透超空間的訊號。3 秒差距內的艦艇皆可接收你的指令,並使這些基地的指揮點數增加 +1。	百科
Detect enemy ships. Has a base detection range of 3 parsecs. Ships in transit  can be detected 1 parsec further per size class of ship. Tachyon scanners reduce enemy ship's missile evasion by -20.	偵測敵方艦艇。基礎偵測範圍為 3 秒差距,航行中的艦艇每提升一個體型等級,可額外多偵測 1 秒差距。快子掃描器使敵艦的飛彈迴避降低 -20。	百科
Develops the talents of naturally telepathic members of your race. Enables you to form a more effective police force with an ability to get at the truth in a new way. Adds +5% to all spying rolls.	培養你的種族中天生具心靈感應能力者的才能,使你能組建更有效率的治安部隊,以嶄新的方式洞悉真相。使所有間諜骰加成 +5%。	百科
Makes a planet more hospitable. Barren becomes desert or tundra, deserts become arid, tundras become swamp, oceans, swamps and arid become terran. Each use on  a planet increases cost by 250 production.	使行星更加宜居。貧瘠行星轉變為沙漠或凍原,沙漠轉變為乾旱,凍原轉變為沼澤,海洋、沼澤與乾旱行星轉變為陸棲。每對同一顆行星使用一次,費用增加 250 點生產力。	百科
Advanced fuel system that self-regenerates, providing all ships with an unlimited fuel supply and range.	先進的自我再生燃料系統,為所有艦艇提供無限的燃料供應與航程。	百科
Allows a ship to shift in and out of the time-space continuum, enabling it to take an additional turn at the end of every combat turn.	使艦艇能夠進出時空連續體,讓其在每個戰鬥回合結束時可額外行動一回合。	百科
The titan class of starship is gigantic in proportion to other ships, and requires advanced engineering techniques to both construct and integrate ship systems.	泰坦級星艦相較於其他艦艇體型極為龐大,無論建造或整合艦上系統都需要先進的工程技術。	百科
The standard armor of ships.	艦艇的標準裝甲。	百科
It requires 1 tractor beam per size class of target ship to completely stop  the target. Ships not held completely lose a portion of movement. Motionless  ships can be boarded and are easy targets to hit.	需要與目標艦艇體型等級相同數量的牽引光束,才能將目標完全定住。未被完全定住的艦艇會損失部分移動力。無法移動的艦艇容易被登艦,也更容易被擊中。	百科
Troop carrier for landing 4 marine units on a planet. They do not engage in combat and will be destroyed when attacked if not escorted by military ships. Once used, they are dismantled. Can only be built on planets with marine barracks.	用於將 4 個陸戰隊單位投送至行星的部隊運輸艦。運輸艦不參與戰鬥,若無軍艦護航,遭受攻擊時會被摧毀。使用後即會解體。僅能在擁有陸戰隊兵營的行星上建造。	百科
Allow a ship to move marines to an enemy ship at a range of 12 squares, as long as the shield facing the ship is down. Can also be used to drop bombs on planets up to 12 squares away.	使艦艇能在 12 格射程內,將陸戰隊送上敵艦,前提是敵艦朝向本艦的護盾已失效。亦可用於對最遠 12 格外的行星投放炸彈。	百科
Ships with this armor have twice the base structure and armor points. The hit points of fighters are multiplied by 1.5. Adds +10 to ground troop combat strengths.	裝備此裝甲的艦艇,基礎結構與裝甲點數皆為兩倍。戰機的生命值乘以 1.5。使地面部隊戰鬥力 +10。	百科
Troop pods house additional detachments of space marines, doubling the number of marines on board a ship. The additional marines can defend the ship or board enemy ships.	部隊艙可容納額外的太空陸戰隊分隊,使艦上陸戰隊人數加倍。額外的陸戰隊可用於防禦本艦,或登上敵艦作戰。	百科
Increases the population growth rate of all colonies by +50% and quarters the chance for death spores and bio-terminators to kill a population.  Not cumulative with microbiotics.	使所有殖民地的人口成長率提高 +50%,並將死亡孢子與生化終結者殺死人口的機率降為四分之一。此效果不與微生物技術疊加。	百科
Supply sufficient energy to propel a ship 12 parsecs before refueling.	提供足夠能量,使艦艇在需要補給前可航行 12 秒差距。	百科
Creates a galaxy wide cyberspace connection which individuals can tap into to experience alternate realities. Increases morale +20% throughout your entire empire.	建立橫跨全銀河的電子網路連線,使個人得以連接並體驗另類現實。使整個帝國的士氣提高 +20%。	百科
Creates a large radius field about a ship that prevents any ship from entering into hyperspace. Enemy ships cannot retreat while the dissipator is functioning.	在艦艇周圍產生大範圍力場,阻止任何艦艇進入超空間。曲速消散器運作期間,敵艦無法撤退。	百科
Creates a warp destabilizing field around the star system in which it is built. Generates a field 2 parsecs in radius about the system that slows all enemy movement to 1 parsec per turn.	在建造所在的星系周圍產生曲速失穩力場,形成半徑 2 秒差距的力場範圍,使範圍內所有敵艦的移動速度降至每回合 1 秒差距。	百科
Modifies a planet's weather patterns to create a more stable farming environment. Food production is increased by +2 per farmer.	調節行星的天氣型態,打造更穩定的農業環境。使每位農民的食物產量增加 +2。	百科
Adds +130 to a ship's missile evasion rating, adds +70 to the missile evasion of other ships in the fleet. The fleet's bonus is not  cumulative with any missile evasion bonus given by other jammers. Only the best  bonus will apply.	使該艦飛彈迴避評等 +130,並使艦隊中其他艦艇的飛彈迴避 +70。此艦隊加成不與其他干擾器提供的飛彈迴避加成疊加,只採用最高的加成。	百科
Focuses on the motivations of other races in an attempt to form deals that are more appealing. The effect is to permanently add +30 diplomatic points to every deal offered to your opponents.	深入研究其他種族的行為動機,以擬定更具吸引力的交易條件。效果為永久對提交給對手的每項交易增加 +30 外交點數。	百科
Ships with this armor have 10 times the base structure and armor points. The hit points of fighters are multiplied by 5. Adds +30 to ground troop combat strengths.	裝備此裝甲的艦艇,基礎結構與裝甲點數皆為十倍。戰機的生命值乘以 5。使地面部隊戰鬥力 +30。	百科
Carries a powerful explosive warhead capable of delivering 30 points of damage. Modifications: MIRV, emissions guidance, fast traveling, armored and ECCM.	搭載強力爆炸彈頭,可造成 30 點傷害。可用改造:多彈頭、輻射導引、快速、重裝甲與反反制。	百科
Ships with this armor have 4 times the base structure and armor points. The hit points of fighters are multiplied by 2. Adds +15 to ground troop combat strengths.	裝備此裝甲的艦艇,基礎結構與裝甲點數皆為四倍。戰機的生命值乘以 2。使地面部隊戰鬥力 +15。	百科
Hyper advances in Biology serve to increase the miniaturization levels of all genetics applications and are worth +5 points to your score.	生物學領域的超進展,可提升所有遺傳學應用的微型化程度,並為你的分數增加 +5 分。	百科
Hyper advances in Power serve to increase the miniaturization levels of all power applications and are worth +5 points to your score.	動力領域的超進展,可提升所有動力應用的微型化程度,並為你的分數增加 +5 分。	百科
Hyper advances in Physics serve to increase the miniaturization levels of all physics applications and are worth +5 points to your score.	物理學領域的超進展,可提升所有物理學應用的微型化程度,並為你的分數增加 +5 分。	百科
Hyper advances in Construction serve to increase the miniaturization levels of all construction applications and are worth +5 points to your score.	建設領域的超進展,可提升所有建設應用的微型化程度,並為你的分數增加 +5 分。	百科
Hyper advances in Fields serve to increase the miniaturization levels of all fields applications and are worth +5 points to your score.	力場領域的超進展,可提升所有力場應用的微型化程度,並為你的分數增加 +5 分。	百科
Hyper advances in Chemistry serve to increase the miniaturization levels of all chemistry applications and are worth +5 points to your score.	化學領域的超進展,可提升所有化學應用的微型化程度,並為你的分數增加 +5 分。	百科
Hyper advances in Computers serve to increase the miniaturization levels of all computer applications and are worth +5 points to your score.	電腦領域的超進展,可提升所有電腦應用的微型化程度,並為你的分數增加 +5 分。	百科
Hyper advances in Sociology serve to increase the miniaturization levels of all sociology applications and are worth +5 points to your score.	社會學領域的超進展,可提升所有社會學應用的微型化程度,並為你的分數增加 +5 分。	百科
If you want to create a new colony within the same system as a colony you  already own, choose to build a COLONY BASE from the Colony Production screen.  Once built, you will be asked to select the planet you wish to place it on.  One unit of the building colony's population is also transfered to the new  colony. To create a colony in a new star system, choose to build a COLONY  SHIP. When done, the building colony transfers one population unit to the  ship, which can then be sent to a new system. Once it arrives, you will be  prompted to select a planet to land on. Colony ships can be moved like any  other ship, or can be sent using the SEND COLONY SHIP button on the  Planets screen.	若想在你已擁有殖民地的同一星系內建立新殖民地,可在殖民地生產畫面選擇建造「殖民基地」。建造完成後,系統會要求你選擇要將其設置在哪顆行星上。建造殖民地也會轉移一單位人口至新殖民地。若要在新的星系建立殖民地,則選擇建造「殖民船」。完成後,建造殖民地會將一單位人口轉移至該殖民船,之後即可將其派往新的星系。抵達後,系統會提示你選擇要降落的行星。殖民船可以像其他艦艇一樣移動,也可以透過行星畫面上的「派遣殖民船」按鈕派遣。	百科
To move a ship from one system to another, click on its icon on the main  Galaxy Map.  This will display all ships currently in orbit around that  system. All ships highlighted in blue are currently selected. Clicking on  individual pictures selects/deselects them, clicking on ALL  selects/deselects all ships in that fleet. Once you have highlighted the  ships you wish to move, move the cursor over the star system to wish to send  them to. A green line indicates that it is within range, and the popup lists  the ETA in turns. If the line is red, the system is out of range. The popup  indicates how many parsecs away it is from your nearest colony.	若要將艦艇從一個星系移動到另一個星系,請在主銀河地圖上點擊該星系的圖示。這會顯示目前停泊在該星系軌道上的所有艦艇。以藍色標示的艦艇即為目前已選取的艦艇。點擊個別圖示可選取/取消選取該艦艇,點擊「全部」則可選取/取消選取該艦隊中的所有艦艇。選好要移動的艦艇後,將游標移至你想派遣它們前往的星系上方。綠色連線表示該星系在航程範圍內,彈出視窗會顯示以回合計算的預計抵達時間。若連線為紅色,表示該星系超出航程範圍。彈出視窗會顯示該星系與你最近殖民地相距多少秒差距。	百科
There are two ways to transfer colonists. You can select the colony you wish to transfer from, then click on the population unit you wish to move. A TRANSFER COLONISTS button will appear. Clicking on this button brings up a list of your colonies, with icons representing their current population. Place the colonist you selected in the box corresponding to the colony you are sending it to. You can also transfer colonists by clicking on the COLONIES button on the main Galaxy Map screen. Select the unit of population you wish to move, and put in the appropriate occupation box of the colony you wish to move it to. In both cases, you will receive a warning if the colony you selected is already at maximum population.	移民有兩種方式。你可以先選擇要移出人口的殖民地,再點擊想移動的人口單位,此時會出現「移民」按鈕。點擊此按鈕會顯示你所有殖民地的清單,並以圖示表示各殖民地目前的人口。將你選取的移民放入你要派往的殖民地對應方格中即可。你也可以透過主銀河地圖畫面上的「殖民地」按鈕來移民。選擇想移動的人口單位,並放入你想移入的殖民地對應職業方格中。無論採用哪種方式,若你選擇的殖民地人口已達上限,系統都會發出警告。	百科
To assign a leader to a planet or ship, click on the LEADERS button on either the main Galaxy Map screen or on the Colony screen. You can toggle between colony leaders and ship officers by  clicking on the buttons in the top left corner. Select the ship or star system you wish to assign a leader to, then select which leader you are sending.	若要指派領袖到行星或艦艇,請點擊主銀河地圖畫面或殖民地畫面上的「領袖」按鈕。你可以點擊左上角的按鈕,在殖民地領袖與艦艇軍官之間切換。選擇你要指派領袖的艦艇或星系,再選擇要派遣的領袖。	百科
First you must build a Dimensional Portal. If you are not a trans-dimensional race, you can research this application under Multi-Dimensional Physics. Once a colony has built the portal, click on the ships orbiting that colony that you wish to send. An ATTACK ANTARES button will appear; selecting it sends the fleet to Antares.	首先你必須建造次元傳送門。若你的種族並非跨次元種族,可在多維物理科技下研究此應用。殖民地建成傳送門後,點擊停泊在該殖民地軌道上、你想派遣的艦艇,此時會出現「攻擊安塔瑞斯」按鈕,選取後即可將艦隊派往安塔瑞斯。	百科
You must have a TRANSPORT SHIP in your fleet to capture a planet. Send the fleet to the system and select the planet you wish to capture. If you lose the combat, your transport ships will retreat. If you win, you will be promted to either BOMBARD or INVADE. You can choose to bombard slowly, then stop and invade after the colony's defenses have been destroyed. If your invasion is sucessful, you can elect to annihilate the occupants, or force them to serve you. Specific race characteristics and technologies will affect your ability to do either.	艦隊中必須有「運輸艦」才能佔領行星。將艦隊派往該星系,並選擇你要佔領的行星。若戰鬥落敗,你的運輸艦將會撤退。若獲勝,系統會提示你選擇「轟炸」或「入侵」。你可以選擇緩慢轟炸,待殖民地防禦被摧毀後再停止並改為入侵。若入侵成功,你可以選擇殲滅當地居民,或是強迫其為你效力。特定種族特性與科技將影響你執行這兩種選擇的能力。	百科
You must have a ship equipped with TRANSPORTERS to capture a ship. Transporters allow a ship to move marines to an enemy ship at a range of 12 squares, as long as the enemy's shield facing the ship is down. Once the transportes reach the enemy, a quick combat occurs. If you are sucessful, the enemy ship is taken over, and becomes yours at the end of the space combat.	艦艇必須裝備「傳送器」才能俘獲敵艦。傳送器可使艦艇在 12 格射程內,將陸戰隊送上敵艦,前提是敵艦朝向本艦的護盾已失效。陸戰隊登上敵艦後,會發生一場快速戰鬥。若你獲勝,該敵艦將被佔領,並在太空戰鬥結束後歸你所有。	百科
Left click on the TREASURY WINDOW on the main Galaxy Map screen. This brings up a popup from which you can set your new rate. The percentage value of the tax rate is the percentage of all production from your colonies to be turned into cash.	在主銀河地圖畫面上左鍵點擊「國庫視窗」,會彈出視窗讓你設定新的稅率。稅率的百分比數值,即代表你所有殖民地生產力中要轉換為現金的比例。	百科
If threat of a supernova occurs in one of your star systems, you need to maximize research within that system. The total number of research points generated by all colonies in the system are applied to research on a solar regenerator. If your total accumulated research points exceeds the strength of the supernova before time is up, the disaster is prevented.	若你的某個星系出現超新星威脅,你需要將該星系的研究產出最大化。該星系內所有殖民地產生的研究點數總和,將投入恆星再生器的研發。若你累積的研究點數總和在時限前超過超新星的強度,即可阻止此災難發生。	百科
Once a plague occurs on one of your colonies, you need to maximize the amount of research being done in that colony. All research points generated in that colony are applied to discovering a cure. Once your total accumulated research points exceeds the strength of the plague, the disaster ends.	一旦你的某個殖民地爆發瘟疫,你需要將該殖民地的研究產出最大化。該殖民地產生的所有研究點數,都會投入尋找解藥。當你累積的研究點數總和超過瘟疫的強度時,此災難即會結束。	百科
To end pirate activity in a star system, you need to increase the fleet orbiting that system. Once the fleet strength (determined by number of ships and ship size) is greater than the strength of the pirate's fleet, the pirates cease to destroy freighters.	若要終結某星系內的海盜活動,你需要增強停泊在該星系的艦隊。當你的艦隊戰力(由艦艇數量與體型決定)超過海盜艦隊的戰力時,海盜就會停止摧毀貨船。	百科
If one of your colonies is threatened by a comet, you need to increase the number of ships in orbit around that system.  If the total fleet strength (determined by the number and size of the ships) is greater than the  strength of the comet before time is up, the comet is destroyed.	若你的某個殖民地受到彗星威脅,你需要增加停泊在該星系軌道上的艦艇數量。若你的艦隊總戰力(由艦艇數量與體型決定)在時限前超過彗星的強度,該彗星即會被摧毀。	百科
This option is not available in Strategic Combat games. To update the systems or weapons of existing ships in your fleet, select a colony in the system the ship is orbiting. Click the REFIT button on the Colony Production screen.  Select which ship you wish to refit. The ship will be upgraded with any new armor or shields that you have developed. Changes to systems and weapons can then be made on the Ship Design screen (see How to Design Ships).	此選項在戰略戰鬥模式的對局中無法使用。若要更新艦隊中現有艦艇的系統或武器,請在該艦艇所停泊星系中選擇一個殖民地,並點擊殖民地生產畫面上的「改裝」按鈕,選擇要改裝的艦艇。系統會以你已研發的新裝甲或護盾升級該艦艇。系統與武器的變更則須在艦艇設計畫面進行(參見〈如何設計艦艇〉)。	百科
Not available in Strategic Combat games. Click on the DESIGN button on the Colony Production screen and select which size you want to design. The ship will automatically be equipped  with your best drive, armor, computer, and shields. To change a weapon, click on the its name. This calls up a list of all available weapons. Click on the new weapon, choosing any modifications you may want. Click ACCEPT to include that weapon in the design. To delete  a weapon from the design, select NO WEAPON. To add a weapon, run the cursor to the bottom of the current ship weapons list. If there is enough room onboard, you will see an ADD NEW WEAPON option. Add systems in the same way.	此選項在戰略戰鬥模式的對局中無法使用。點擊殖民地生產畫面上的「設計」按鈕,選擇你想設計的艦體大小。艦艇會自動配備你目前最好的引擎、裝甲、電腦與護盾。若要更換武器,點擊武器名稱,即可叫出所有可用武器的清單。點擊你要的新武器,並選擇所需的任何改造項目,再點擊「確定」將該武器納入設計。若要從設計中刪除武器,選擇「無武器」即可。若要新增武器,將游標移至目前艦艇武器清單的底部,若艦上還有足夠空間,就會出現「新增武器」選項。新增系統的方式相同。	百科
Right click on most items, buttons, screens throughtout the game to obtain a detailed definition or explanation.	在遊戲中大多數的項目、按鈕與畫面上按右鍵,即可取得詳細的定義或說明。	百科
Each planet has a specific size, climate, gravity, and mineral classification. Choose a planet that best suits your needs: Gaia, Terran, Ocean, Desert, and Tundra climates will allow you to farm. Abundant, Rich, and Ultra Rich mineral classifications will increase your production. Heavy or low gravities will have negative effects on your production if you have no special racial immunities. Remember that building freighters will allow you to transport food to planets with no farming, and enable you to establish colonies  that focus on research or production.	每顆行星都有其特定的大小、氣候、重力與礦產分類。請依需求選擇最合適的行星:蓋亞、陸棲、海洋、沙漠與凍原氣候可供農耕;豐富、富饒與極豐富的礦產分類則可提高生產力;若你的種族沒有特殊的免疫能力,重力過重或過輕都會對生產力造成負面影響。別忘了,建造貨船可以將食物運送到不適合農耕的行星,讓你建立以研究或生產為主的殖民地。	百科
You shouldn't ever see this	你應該永遠不會看到這段文字	百科
Increases the damage of a weapon by +50% and doubles the range of the weapon  at the cost of double the space.	使武器傷害提高 +50%,並使射程加倍,但代價是所需空間也加倍。	百科
Increases the maximum damage of the weapon by +50%.	使武器的最大傷害提高 +50%。	百科
Weapons take up half the normal space but range damage penalties are doubled for purposes of energy weapon strength loss. Point defense weapons have a +25% chance to hit bonus.	武器僅佔一半的正常空間,但在計算能量武器隨射程衰減的傷害損失時,衰減幅度加倍。點防禦武器擁有 +25% 的命中機率加成。	百科
Allows the weapon to be fired three separate times with a -20 chance to hit each time. Auto Fire increases the cost and space of a weapon by +50%.	使武器可分三次獨立發射,每次命中機率降低 -20。自動射擊會使武器的成本與所需空間增加 +50%。	百科
Halves the value of enemy armor and adds a +3 chance to breach the armor and inflict internal damage	使敵方裝甲數值減半,並增加 +3 的機率貫穿裝甲、造成內部傷害。	百科
Shield piercing weapons are completely unaffected by any shields except those with the Hard Shields special device.	穿盾武器完全不受任何護盾影響,唯有裝備硬化護盾特殊裝置的目標除外。	百科
Increases the chance of the weapon to hit by +30.	使武器的命中機率提高 +30。	百科
The strength of the weapon will not be reduced by range.	武器的威力不會因射程而衰減。	百科
Inflicts normal damage to all four shields of the target, simultaneously.	同時對目標所有四面護盾造成正常傷害。	百科
Missiles take 10 hits instead of 4 to be destroyed.	飛彈須承受 10 次命中(而非 4 次)才會被摧毀。	百科
Missiles move +4 squares faster per turn than normal.	使飛彈每回合的移動速度比正常快 +4 格。	百科
Allows a missile to dodge enemy attack. Adds +30% to a missile's defense.	使飛彈能夠閃避敵方攻擊,使飛彈的防禦力 +30%。	百科
The Info Screen allows you to look up information, view current and historical data, check messages, review your technology, change your current research, adjust tax rates, and turn the Resource and Galaxy windows on and off.	資訊畫面讓你可以查閱資料、檢視目前與歷史數據、查看訊息、檢閱你的科技、變更目前的研究項目、調整稅率,以及開關資源視窗與銀河視窗。	百科
Select the subscreen you wish to view with these buttons.	使用這些按鈕選擇你想檢視的子畫面。	百科
This window shows your current income and your maintanence costs as a percentage of income in each of six categories.	此視窗顯示你目前的收入,以及六個類別中各項維護費用佔收入的百分比。	百科
This subscreen allows you to select a category or "how to" topic for more information.	此子畫面讓你選擇類別或「操作說明」主題,以取得更多資訊。	百科
Provides information on the topics within the selected category.	提供你所選類別中各項主題的相關資訊。	百科
Provides information on the selected "how to" topic.	提供你所選「操作說明」主題的相關資訊。	百科
This screen displays a current, scrollable, list of messages requiring your attention. If you click on a colony-related message, you will be transported to the appropriate colony to deal with the situation there, then brought back to this subscreen when finished.	此畫面顯示目前需要你關注的訊息清單,可捲動檢視。若點擊與殖民地相關的訊息,你會被帶往對應的殖民地處理該狀況,完成後再返回此子畫面。	百科
Information about yourself and each of the races you are currently in contact with is displayed on this subscreen. If there are more than four races to be displayed, clicking on the "More" button will show you the others.	此子畫面顯示你自身以及目前已接觸的各種族相關資訊。若需顯示的種族超過四個,點擊「更多」按鈕即可查看其餘種族。	百科
All the technology you have researched or otherwise received is displayed in the scrollable list window. Pointing to an item will display a picture and description of that item.	你已研發或以其他方式取得的所有科技,都會顯示在可捲動的清單視窗中。將游標指向某項目,即會顯示該項目的圖片與說明。	百科
This screen provides you with a graphical representation of how you and the other races you are in contact with are doing. You can change the information that is integrated into the graphs by clicking on any of the factor buttons below the graph.	此畫面以圖表方式呈現你與目前已接觸的其他種族的發展狀況。點擊圖表下方任一項目按鈕,即可變更圖表中呈現的資訊。	百科
\nRight-click on any application to display a brief description of that appliction.	\n在任何應用科技上按右鍵,即可顯示該應用科技的簡短說明。	百科
\nLeft-click on the either the field name or any application to select that technology for research.	\n左鍵點擊領域名稱或任何應用科技,即可選擇該科技作為研究項目。	百科
\nClick on a category button to display a list of other fields under that category.	\n點擊類別按鈕,即可顯示該類別下其他領域的清單。	百科
All the technologies available to you for your next research project are shown under their appropriate categories (Construction, Biology, etc.) along with their research cost.	你下一項研究項目可選的所有科技,都會依所屬類別(建設、生物學等)列出,並附上其研究成本。	百科
All the technologies available to you for research projects are shown under their appropriate categories (Construction, Biology, etc.) along with their research costs adjusted for any prior research. The field you are currently researching is displayed in a different color. \nLeft-click on "CANCEL" if you do not wish to change research projects.	所有可供你研究的科技,都會依所屬類別(建設、生物學等)列出,並附上已依先前研究進度調整後的研究成本。你目前正在研究的領域會以不同顏色顯示。\n若不想變更研究項目,請左鍵點擊「取消」。	百科
This display shows the fields yet to be researched within a given category. If the current or previous project is within the selected category, it will be shown in a different color. \nLeft-click the "CANCEL" button or anywhere outside of the list window to close it and return to the selection window.	此畫面顯示所選類別中尚未研究的領域。若目前或先前的研究項目屬於所選類別,將以不同顏色顯示。\n左鍵點擊「取消」按鈕,或點擊清單視窗以外的任何位置,即可關閉此畫面並返回選擇畫面。	百科
This is your primary diplomacy screen. Here you can check on your relationships, treaties and spies. You can also assign spies to other races, move them from race to race or bring them home. Pick up a spy by left-clicking on a spy icon. Then click again to drop the spy where you wish.	這是你主要的外交畫面。你可以在此查看與其他種族的關係、條約與間諜狀態,也可以將間諜指派給其他種族、在不同種族間調動,或將其召回。左鍵點擊間諜圖示即可拿起該間諜,再次點擊即可將其放置到你想要的位置。	百科
The multi-color bar in the middle of an individual race display shows you your current relative relationship with the race. To the right of that, you can see your current treaty status. \n\nThe spies you  currently have assigned to this race are shown as icons and their  current mission is indicated by one of the highlighted buttons at the  bottom of the display. Espionage has the spies attempting to steal  technology.  Sabotage has the spies attempting to destroy buildings.  Hide just has the spies awaiting orders.  You can change the spies' mission  by clicking on a different button. \n\nFinally, at the bottom right corner of  the screen you see your current supply of unassigned agents along with your  current agent bonus.	個別種族顯示區塊中央的多色長條,顯示你目前與該種族的相對關係。長條右側則可看到你目前的條約狀態。\n\n你目前指派給該種族的間諜會以圖示顯示,其目前的任務則由畫面下方其中一個被標示的按鈕表示。「刺探情報」表示間諜正試圖竊取科技;「破壞」表示間諜正試圖破壞建築;「潛伏」則表示間諜僅在等待指令。點擊不同按鈕即可變更間諜的任務。\n\n最後,畫面右下角會顯示你目前未指派探員的數量,以及你目前的探員加成。	百科
Your current supply of unassigned agents is shown here along with your current agent bonus.	此處顯示您目前未分配特工的數量,以及目前的特工加成。	百科
Clicking on this button will allow you to pick a race whose diplomatic overtures you wish to ignore. When the mouse pointer turns to "who?" click on the picture of the race you want to ignore.	點擊此按鈕可選擇一個您想忽略其外交提議的種族。當滑鼠指標變成「who?」時,點擊您想忽略的種族圖片。	百科
Clicking on this button will allow you to select a race for which you wish to see a current report. When the mouse pointer turns to "who?" click on the picture of the race on which you want a report made.	點擊此按鈕可選擇您想查看目前報告的種族。當滑鼠指標變成「who?」時,點擊您想製作報告的種族圖片。	百科
Clicking on this button will allow you to select a race you wish to make diplomatic contact with. When the mouse pointer turns to "who?" click on the picture of the race you want to contact.	點擊此按鈕可選擇您想進行外交接觸的種族。當滑鼠指標變成「who?」時,點擊您想接觸的種族圖片。	百科
This screen shows you the latest information available on the selected race. It includes a picture of the race's leader, a description of their personality, any known spies they have in your empire, a list of their alliances and wars, and a list of their technological achievements. The age of the report should be considered when relying on the report's informational accuracy.	此畫面顯示所選種族目前可取得的最新資訊,包括該種族領袖的圖片、性格描述、已知潛伏在您帝國中的間諜、其結盟與戰爭清單,以及科技成就清單。使用此報告資訊時,應考量報告的時效性對準確度的影響。	百科
Select a category of diplomatic action from the menu of choices. Selections that are presently unavailable are shown in reduced intensity.\n	從選單中選擇一種外交行動類別。目前無法選擇的項目會以較暗淡的方式顯示。\n	百科
This selection allows you to discuss make or break a treaty, declare war, or encourage the other race to act against a third party.\n	此選項讓您可以商討締結或撕毀條約、宣戰,或慫恿對方種族對第三方採取行動。\n	百科
This lets you forge or break a trade agreement.\n	這讓您可以締結或撕毀貿易協定。\n	百科
